,SMILES,measurement_type,measurement_value,Kinase_name
10192,O=C1N[C]c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C]C(=C([C]O)[C]O)[C]3,pIC50,7.44,JAK3
1572,CC1(O)CCCCC1Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12,pIC50,8.29,JAK3
4879,COCCOC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,pIC50,6.92,JAK2
10590,N#CCCNC1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.14,JAK2
4647,CNC(=O)c1ccc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cc(F)cc(C(F)(F)F)c4)ccc2Cl)C3)cc1,pIC50,8.0,JAK2
2437,CCN1CCP(=O)(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,pIC50,8.79,JAK2
2764,CCOP(=O)(CCn1cc(-c2ccc(-c3nc(-c4ccc(F)cc4)c(-c4cc[nH]c(=O)c4)[nH]3)cc2)nn1)OCC,pIC50,8.62,JAK1
4150,CN1CCCC1C(=O)N1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,pKi,6.14,JAK2
9837,N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCc2cccc(F)c2)CC1,pIC50,7.06,JAK2
3311,CN(C)c1ccc(C=C2C(=O)Nc3ccc(C(=O)c4cccs4)cc32)cc1,pIC50,6.7,JAK3
8164,N#CC1CC(NCC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,8.7,JAK1
5624,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,pIC50,7.51,JAK3
130,CC(=O)N1CCC2(CCC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2)CC1,pIC50,8.4,JAK2
798,CC(C)(C#N)COC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,pIC50,9.0,JAK1
8192,Fc1ccc(C2CC2CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.1,JAK1
10103,NC1CCC(Nc2cc[nH]c(=O)c2-c2nc3ccccc3[nH]2)CC1,pIC50,10.0,JAK1
10230,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,pIC50,6.77,JAK1
6071,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,pKi,7.4,JAK2
2601,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1Cl,pIC50,10.89,JAK3
7028,NC(=O)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.29,JAK2
157,CC(=O)N1CCCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,pIC50,10.72,JAK2
6771,N#CCC(=O)N1CCC(F)(F)C12CCN(c1ncnc3[nH]ccc13)C2,pIC50,8.18,JAK3
7736,Fc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1C(F)(F)F,pIC50,8.51,JAK1
537,CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)c(F)c3)n2)CC1,pIC50,7.62,JAK2
9221,N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc3c(c2)CNC3=O)n1,pIC50,9.0,JAK1
9355,Clc1cnc2nc1NCCc1cccc(c1)OCCc1cccc(c1)N2,pIC50,7.64,JAK2
4445,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccccc4)cc23)CC1,pIC50,8.68,JAK2
7343,OC1(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CCCCC1,pIC50,8.08,JAK1
470,CC(C)(C)Nc1ncnc2c(=O)[nH]ccc12,pKi,7.01,JAK1
5384,CS(=O)(=O)N1CCCC(Nc2nc(N3CCN(c4ccccn4)CC3)ncc2-c2cnc3[nH]ccc3n2)C1,pKi,10.49,JAK3
6399,CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C)cc1,pIC50,8.29,JAK2
5585,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,pIC50,7.09,JAK1
1100,CC(C)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,pKi,9.4,JAK3
6252,Cc1ccc(CNC(=O)C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,pIC50,8.23,JAK1
8263,N#Cc1ccc(CN2CCC(c3ncn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.33,JAK1
8023,N#CCc1cccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)c1,pIC50,7.57,JAK2
7388,SCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.01,TYK2
10047,N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc(-c3ccccc3)cc2)CC1,pIC50,7.34,JAK2
634,CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3cnc(C#N)nc3)n2)CC1,pIC50,8.52,JAK1
4627,CNC(=O)CCCN1CCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.09,JAK1
1935,CC1CCN(C(=O)CC#N)CC1c1nnn2cnc3[nH]ccc3c12,pIC50,7.68,JAK1
4555,CN1CN(C2CCC(CN3CCN(CCC#N)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,6.31,JAK2
7785,NS(=O)(=O)N1CCC(NC(=O)c2cnn3ccc(N4CCCC4c4cc(F)ccc4F)nc23)CC1,pIC50,6.71,JAK2
3596,CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)CC2(CC#N)COC2)C1,pIC50,6.5,JAK2
8768,N#CC1CCN(C(=O)OCC(F)(F)CO)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,9.0,JAK1
4556,CN1CN(C2CCC(CN3CCN(CCC#N)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,7.14,JAK1
3855,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(C(F)(F)F)C2)CC1,pIC50,8.14,JAK3
7684,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(F)cccc5F)c4n3)c2c1,pIC50,8.22,JAK1
2784,CCOc1cccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)n1,pIC50,6.06,JAK2
8821,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCCC12CCN(c1ncnc3[nH]ccc13)C2,pIC50,6.6,JAK1
123,CC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,pIC50,10.12,JAK2
3323,CN(C)c1cccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)c1,pIC50,7.09,JAK1
9495,Nc1n[nH]c2ccc(-c3ccccc3Cl)cc12,pIC50,6.55,JAK2
2305,CCCS(=O)(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1,pIC50,7.11,JAK2
1315,CC(Nc1cc(-c2ccoc2)nc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1,pIC50,7.51,JAK3
2775,CCOc1ccc(Cl)cc1-c1nn(C2CCCCC2O)cc1NC(=O)c1cnn2cccnc12,pKi,8.42,JAK1
10679,O=C(Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1)NCC1(CO)CC1,pKi,9.27,JAK1
10163,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,pIC50,7.21,JAK1
5329,CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]cc(C4CC4)c3n2)C1,pIC50,10.67,JAK3
2676,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(F)c3)c12,pIC50,8.05,JAK1
878,CC(C)C(C)n1cc(-c2cc(C(C)(C)O)n(C)n2)c2[nH]nc(N)c2c1=O,pIC50,8.48,JAK1
5936,Cc1cc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)ccn1,pIC50,6.88,JAK2
3334,CN(C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)S(C)(=O)=O,pIC50,9.0,JAK1
4515,CN1CCN(c2nc(-c3cc(Cl)ccc3OC(F)F)c(NC(=O)c3cnn4cccnc34)s2)CC1,pKi,9.24,JAK2
8762,N#CC1CCN(C(=O)OC(CF)CF)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.4,JAK1
8745,N#CC1CN(Cc2ccn[nH]2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,7.46,JAK2
3841,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(O)(COc3cccc(F)c3)C2)CC1,pIC50,7.33,JAK2
7757,Fc1cc(Cl)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.36,JAK2
6997,c1cc2c(ncc3onc(C4CCCCC4)c32)[nH]1,pIC50,7.22,TYK2
3951,CN(c1ccc(C(=O)NCC(O)c2ccccc2)cc1F)C1CCN(c2ncnc3[nH]ccc23)C1,pIC50,10.26,JAK1
2535,CCOC(=O)COC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,pIC50,8.52,JAK1
1448,CC1(N)CCC(Nc2c(C(N)=O)cnn3cccc23)C1(C)C,pIC50,8.3,JAK1
10291,N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(C(=O)C(C2CCC2)C(F)(F)F)CC1,pIC50,7.43,JAK2
827,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CC(C)(C)O)c3)ncc2Cl)c1,pIC50,9.22,JAK1
4987,COc1cc(C=C(C#N)c2n[nH]c(N)c2C#N)ccc1O,pKi,6.1,TYK2
10248,Nc1nn2cccnc2c1-c1cc(NCc2ccccn2)ncn1,pIC50,7.66,JAK2
8606,N#CC1CC(N2CCC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,pIC50,9.0,JAK1
5933,Cc1cc(C#N)ccc1NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.33,TYK2
6744,O=c1[nH]ccc2c(NC3CCCCCC3)ncnc12,pKi,6.72,JAK2
2635,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(-c4ccccc4)cc3)c12,pIC50,8.38,JAK3
5866,Cc1cc(C(N)=O)c2[nH]c3cc(C(C)(C)O)ccc3c2c1-c1cccc(-n2c(=O)c3cccc(F)c3n(C)c2=O)c1C,pIC50,6.1,JAK2
824,COc1cnc(C(F)(F)F)cc1-c1nn(CC(C)(C)O)cc1NC(=O)c1cnn2cccnc12,pKi,7.41,JAK2
5765,Cc1c(CN2CCC(C#N)C(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)cnn1C,pIC50,9.0,JAK1
8500,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OCC2CC2(F)F)CC1,pIC50,9.05,JAK1
2482,CCNC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,pIC50,7.32,JAK2
8274,NC(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.77,JAK2
5254,COc1ncc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)cn1,pIC50,7.68,JAK2
1625,CC1(C)CN(C2CCC(n3cc(C(N)=O)c(Nc4ccc(C(C)(O)C(F)(F)F)cc4)n3)C(C#N)C2)C1,pIC50,10.22,JAK1
5966,Cc1cc(Nc2nc(NC(C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1,pKi,9.35,JAK2
6158,Cc1ccc(NC(=O)CC2CCCC2)cc1N1CCc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C1,pIC50,9.0,JAK2
4761,COC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)CC1,pIC50,9.52,JAK1
3783,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(S(=O)(=O)Cc3ccccc3)C2)CC1,pIC50,8.13,JAK3
6207,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4C)ccc3C)ccc2n1,pIC50,6.88,JAK1
3861,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(CO)C2)CC1,pIC50,8.62,JAK3
5890,Cc1cc(-c2cccc3nc(Nc4ccc(N5CCN(C)CC5)cc4)oc23)ccc1C(=O)N1CCOCC1,pIC50,7.17,JAK1
1005,CC(C)CS(=O)(=O)N1CCCC(Nc2ncncc2-c2cnc3[nH]ccc3n2)C1,pIC50,10.24,JAK2
4012,CN1CC2C(C1)C(c1ccccc1)N(C(=O)Cn1cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n1)C2CO,pKi,9.11,JAK2
355,CC(OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1)C(F)(F)F,pIC50,7.55,JAK2
1916,CC1CCN(C(=O)CC2CCCC2)CC1N(C)c1ncnc2[nH]ccc12,pIC50,6.64,JAK3
6168,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)nc3)ncc2C1,pIC50,8.62,JAK2
7396,O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)C1CC1,pIC50,6.59,TYK2
7599,O=C1Nc2ccc(C(=O)O)cc2C1=Cc1ccc[nH]1,pIC50,6.67,JAK3
8332,N#Cc1ccc(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.42,JAK3
9140,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,pKi,6.5,TYK2
3836,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(c3nc(CS(C)(=O)=O)no3)CC2)CC1,pIC50,8.08,JAK1
1734,CC1C(Nc2c(C(N)=O)cnn3cc(-c4cnc(N)c(F)c4)cc23)CC2CN(C(=O)CF)CC21,pIC50,8.82,JAK3
7788,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(Cl)c1,pIC50,7.7,JAK2
6360,Cc1cnc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cn1,pIC50,7.39,JAK2
367,CC(C)(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,pIC50,7.55,JAK2
8470,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(n2cc(C3CC3)nn2)CC1,pIC50,7.8,JAK1
9820,N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)CO)CC1,pIC50,7.36,JAK1
4653,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,pKi,6.1,JAK2
8112,OC(CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(C(F)(F)F)cc1,pIC50,7.33,JAK2
5121,COc1ccc(F)cc1-c1c[nH]c2ncnc(-c3ccccc3)c12,pIC50,7.15,JAK2
7242,c1cc2c(ncn3nnc(C4CCC(CN5CCOCC5)CC4)c23)[nH]1,pIC50,6.49,TYK2
5703,[C-]#[N+]C1CC([N+]2(C)CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.52,JAK1
5125,COc1ccc(C(F)(F)F)cc1-c1cccc2nc(Nc3ccc4c(c3)CCN(CCSC)CC4)nn12,pIC50,6.39,JAK1
1502,CC1(C)CC1NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.41,JAK2
7723,N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,pIC50,6.36,JAK3
2322,CCCS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3ccn(C)c3n2)C1,pKi,8.99,JAK3
1557,CC1(CO)CCCC1Nc1c(C(N)=O)cnn2cccc12,pIC50,7.47,JAK2
8401,FC(F)(F)Oc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.37,JAK2
8911,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)F)cc3)n2)CCC(Nc2cccnc2)CC1,pIC50,9.52,JAK1
3992,CN(c1ccccc1-c1cc(Cl)c2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,pIC50,8.54,JAK3
10522,O=C(Nc1cn(CC(=O)N2CC3CN(CCCN4CCOCC4)CC3C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,pKi,9.15,JAK2
6975,c1cc2c(ncc3ncn(C4CCNCC4)c32)[nH]1,pKi,6.6,JAK2
7091,N#CCNC(=O)CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.0,JAK1
321,CC(=O)OC(C)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,6.96,JAK3
1790,CC(C)CS(=O)(=O)N1CC(C)CC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,pIC50,7.15,JAK1
4306,COc1ccccc1CNc1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12,pIC50,7.91,JAK2
10019,c1ccc(-c2oc3nccc(NCC4CCCO4)c3c2-c2ccccc2)cc1,pIC50,7.59,JAK3
4481,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(F)cc5)cccn4n3)c2)CC1,pIC50,7.59,JAK2
1258,CC(O)(c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1)C(F)(F)F,pIC50,9.7,JAK1
10690,N#CCCNC1CCC(=CCn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.05,JAK2
2615,C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1Cl,pIC50,10.18,JAK3
5110,COc1ccc(Cl)cc1-c1c(NC(=O)c2c(N)nn3cccnc23)cnn1CC(N)=O,pKi,9.3,JAK2
6413,Cc1cnc2nc1-c1ccnc(c1)OCCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,pIC50,7.14,TYK2
6414,Cc1cnc2nc1-c1ccnc(c1)OCCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,pIC50,6.0,JAK3
3527,CN(Cc1cccc(Oc2ccccc2)c1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,8.92,JAK1
2854,CCc1cc(O)c(F)cc1-c1ccc2c(c1)N=NC2=C1N=C2CCN(C(=O)c3ccc(Cl)cn3)CCC2=N1,pIC50,8.54,JAK1
2211,CCC1CN(c2ccc(C#N)nn2)CCC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12,pIC50,9.3,JAK3
9079,Ic1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,pIC50,8.62,JAK1
674,CC(C)(C)OC(=O)N1CCCCC12CCN(c1ncnc3[nH]ccc13)C2,pIC50,7.0,JAK3
5489,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,pIC50,6.96,JAK1
3521,CN(Cc1ccc2ccccc2c1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,8.96,JAK1
7264,FC(F)(F)C(NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)C(F)(F)F,pIC50,7.8,JAK2
4800,COC1CC(CN2CCC(C#N)C(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)C1,pIC50,7.8,JAK1
7469,c1cc2c(ncn3nnc(C4CCC(NN5CCOCC5)CC4)c23)[nH]1,pIC50,6.37,JAK3
7065,FC(F)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.41,JAK3
5413,CS(=O)(=O)N1CCCC(Nc2nc(O)ncc2-c2cnc3[nH]ccc3n2)C1,pKi,11.07,JAK3
311,CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCC1,pIC50,6.83,JAK1
3679,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CC(F)C(CO)C2)CC1,pIC50,7.73,JAK2
3681,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CC(F)C(CO)C2)CC1,pIC50,8.52,JAK3
552,CNC(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cc1,pIC50,10.0,JAK1
9332,O=C(CCCCCC(=O)Nc1ccc(NCCOc2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)cc1)NO,pIC50,8.16,JAK2
10434,Nc1nn2cccnc2c1-c1cc(NCc2ccc(F)cc2)ncn1,pIC50,7.41,JAK3
5960,Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2ccccc2Br)n1,pKi,7.74,JAK2
2511,CCOC(=O)C=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.46,JAK1
1046,CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(C#N)cc3)nc12,pIC50,6.05,JAK2
5087,COc1ccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)cc1OC,pIC50,6.81,JAK2
7845,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,pIC50,8.7,JAK1
8995,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(C4CC4)nc3)n2)CCN(C(=O)OCC(F)F)CC1,pIC50,9.15,JAK1
10203,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncc3ccccc23)CC1,pIC50,6.38,JAK2
4869,COCCNS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,9.0,JAK2
143,CC(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,pKi,11.18,JAK1
4381,CN1CCN(c2ccc(Nc3nc4cccc(-c5cccc(NS(C)(=O)=O)c5)n4n3)cc2)CC1,pIC50,6.3,JAK3
5856,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,pIC50,6.21,JAK2
7567,c1cc2c(ncn3nnc(C4CCN(Cc5cscn5)CC4)c23)[nH]1,pIC50,6.96,JAK2
6123,Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCNCC6)cc5)nc34)cn2)cc1,pIC50,7.08,JAK1
4563,CN1CN(C2CCC(CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,8.8,JAK1
5063,COc1ccc(S(=O)(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1,pIC50,9.1,JAK1
1465,Cn1nccc1-c1cc2c(NC3CCC(C)(O)C3(C)C)c(C(N)=O)cnn2c1,pIC50,7.6,JAK1
8111,N#CC1CCOCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,10.05,JAK1
10626,O=C(Nc1cn(CC(=O)N2CCCN(CCO)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,pKi,8.77,JAK2
8876,N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc(-c3cnco3)cc2)n1,pIC50,7.39,JAK1
1085,CC(C)Oc1cc(-n2cnc3cnc(NC(C)c4ncc(F)cn4)nc32)n[nH]1,pIC50,8.52,JAK2
8600,N#CC1CC(N2CC(O)(C(F)(F)F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,pIC50,9.0,JAK1
1305,CONC(=O)c1cc2c(NC(C)c3ccccc3)nc(-n3cnc4ccncc43)nc2n1C,pIC50,7.74,JAK1
8262,N#Cc1ccc(CN2CCC(c3ncn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.72,JAK2
3403,CN(CC1CCC(N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1)S(C)(=O)=O,pIC50,8.39,JAK1
509,CC(C)(C)OC(=O)N1CCC(O)C(n2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)C1,pKi,8.97,JAK2
10226,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2cc(F)ccc21,pIC50,7.02,JAK2
5352,CS(=O)(=O)N1CCCC(Nc2nc(C#N)ncc2-c2cnc3[nH]ccc3n2)C1,pKi,10.1,JAK1
2717,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)C=CCN(C)C)c3)c12,pIC50,10.7,JAK1
651,COc1ccc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)c(F)c1,pIC50,6.0,JAK1
5740,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(CCO)ccc4c23)cccc1-n1c(=O)cc2c(F)cccn2c1=O,pIC50,6.26,JAK2
8679,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,7.82,JAK2
6577,Cn1cc(Nc2ncc(Cl)c(NC3CCC4(CC3)CCN(S(C)(=O)=O)CC4)n2)cn1,pIC50,8.7,JAK1
529,CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3cc(Cl)nc(Cl)c3)n2)CC1,pIC50,7.48,JAK2
5858,C=CC(=O)Nc1cccc(CNc2nc(Nc3cc(C)c(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,pIC50,6.77,JAK3
2417,CCN1CCN(CC2CCN(S(=O)(=O)CC3CCC(N(C)c4ncnc5[nH]ccc45)CC3)C2)C(=O)C1=O,pIC50,7.75,JAK1
4388,CN1CCN(c2ccc(Nc3ncc(Cl)c(NCC4CCCO4)n3)cc2)CC1,pIC50,8.3,TYK2
3683,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CC(F)C(F)C2)CC1,pIC50,7.86,JAK1
5436,CS(=O)(=O)N1CCCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,pKi,10.3,JAK3
7461,N#CCCNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.05,JAK2
4422,CN1CCN(c2ccc(-c3nc(-c4cc(Cl)ccc4OC(F)F)c(NC(=O)c4cnn5cccnc45)s3)cc2)CC1,pKi,8.93,JAK1
