,SMILES,measurement_type,measurement_value,Kinase_name
5582,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCOCC5)cc4)nc23)cc1,pIC50,7.41,JAK3
5584,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,pIC50,8.89,JAK2
5593,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5O)c4)nc23)cc1,pIC50,9.26,JAK2
5600,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCNCC5O)c4)nc23)cc1,pIC50,7.23,JAK3
5603,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCOCC5)c4)nc23)cc1,pIC50,7.83,JAK3
5607,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,pIC50,8.96,JAK2
5610,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,9.19,JAK2
5612,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,7.54,JAK3
5614,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCCF)CC5)c4)nc23)cc1,pIC50,6.78,JAK1
5620,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,pIC50,7.28,JAK1
5629,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,pIC50,7.02,JAK1
5643,CS(=O)(=O)c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,pIC50,9.28,JAK2
5647,CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,pIC50,8.49,JAK2
5648,CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,pIC50,7.28,JAK1
5652,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,pIC50,6.38,JAK3
5656,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)c1,pIC50,8.25,JAK2
5664,CS(=O)(=O)c1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,pIC50,6.71,JAK3
5669,CS(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,9.0,JAK1
5671,CSCCCN1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,pIC50,7.92,JAK1
5672,CSCCN1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.29,JAK2
5675,CSCCNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,pKi,9.4,JAK1
5676,CSCCOC(=O)CNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,pKi,8.89,JAK2
5677,CSCCOC(=O)CNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,pKi,8.48,JAK1
5681,CSCN1CN(C2CCC(CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,7.27,JAK3
5695,CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,pKi,10.63,JAK3
5696,CSc1nccc(-c2[nH]c(-c3ccc(O)cc3)nc2-c2ccc(F)cc2)n1,pIC50,8.11,JAK1
5700,C[N+]1(C2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)C(C#N)C2)CCC1,pIC50,7.46,JAK2
5701,C[N+]1(C2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)C(C#N)C2)CCC1,pIC50,9.0,JAK1
5704,C[Si](C)(C)COC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,pIC50,6.13,JAK2
5721,Cc1noc(C)c1-c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cc1,pIC50,8.0,JAK1
5725,Cc1nc(N(C)C2CCN(c3ncnc4[nH]ccc34)C2)ccc1C#N,pIC50,10.26,JAK1
5729,Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)cccc1-n1c(=O)[nH]c2c(F)cc(F)cc2c1=O,pIC50,6.57,JAK2
5737,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)cccc1-n1c(=O)cc2c(F)cccn2c1=O,pIC50,6.46,JAK2
5754,Cc1nn(C)cc1-c1cn2ncc(C(N)=O)c(NC3CN(c4ncc(C#N)cn4)CC3C)c2n1,pIC50,8.92,JAK1
5757,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC(O)C1,pIC50,7.11,JAK3
5758,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CCC(O)C1,pIC50,6.32,JAK1
5759,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CCC(O)C1,pIC50,6.32,JAK3
5761,Cc1ncncc1N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,pIC50,7.89,JAK1
5764,Cc1c(CN2CCC(C#N)C(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)cnn1C,pIC50,7.7,JAK2
5768,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C)c(C)n4C)n2)cc1CN1CC(O)C1,pIC50,6.38,JAK1
5776,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,pKi,7.2,JAK2
5784,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,pKi,7.3,TYK2
5802,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,pKi,6.0,TYK2
5807,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(C#N)cc2Cl)[nH]n1,pIC50,7.68,JAK3
5814,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1,pIC50,7.32,JAK3
5824,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCN(S(C)(=O)=O)CC3)n2)[nH]n1,pIC50,7.7,JAK3
5831,Cc1cc(Nc2nc(NC(C)c3ncc(F)cc3F)c(F)c(N3CCOCC3)n2)[nH]n1,pIC50,8.52,JAK2
5838,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1,pIC50,8.52,JAK2
5840,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1,pIC50,6.64,JAK3
5842,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCS(=O)(=O)CC3)n2)[nH]n1,pIC50,8.4,JAK1
5845,Cc1cc(Nc2nc(OC(C)c3ncc(F)cc3F)c(F)c(N3CCOCC3)n2)[nH]n1,pIC50,7.35,JAK1
5848,Cc1cc(Nc2nc(OC(C)c3ccc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1,pIC50,7.06,JAK1
5857,C=CC(=O)Nc1cccc(CNc2nc(Nc3cc(C)c(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,pIC50,6.77,JAK1
5865,COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(C)c5o4)cc3)c3c(N)ncnc32)CC1,pKi,8.0,JAK3
5873,Cc1cc(-c2ccc3nc(Nc4ccccc4)nn3c2)cc(C)c1C,pKi,8.52,JAK2
5875,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,pKi,7.3,TYK2
5877,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)N(C)C,pIC50,8.3,JAK2
5879,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)N(C)C,pIC50,6.7,TYK2
5880,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)N(C)C,pIC50,6.8,JAK3
5881,Cc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)ccc1C(=O)N(C)C,pIC50,8.1,JAK2
5882,Cc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)ccc1C(=O)N(C)C,pIC50,6.89,JAK1
5893,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,pIC50,8.51,JAK2
5899,Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,pIC50,6.28,TYK2
5900,Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,pIC50,6.2,JAK3
5907,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)NCCCN(C)C,pIC50,7.01,TYK2
5913,Cc1cc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)ccc1F,pIC50,6.54,JAK2
5923,Cc1cc(Nc2nccc(Nc3cccc(S(N)(=O)=O)c3)n2)ccc1N1CCN(C)CC1,pIC50,6.9,JAK1
5925,Cc1cc(Cl)ccc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,pIC50,7.6,JAK1
5926,COc1ccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c(C)c1,pIC50,6.63,JAK2
5937,Cc1cc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)ccn1,pIC50,7.82,JAK1
5938,COc1cccc(CNc2cccn3nc(Nc4ccnc(C)c4)nc23)c1,pIC50,6.23,JAK2
5939,COc1ccccc1CNc1cccn2nc(Nc3ccnc(C)c3)nc12,pIC50,7.61,JAK2
5941,Cc1cc(-c2cn3ncc(C(N)=O)c(NC4CN(C(=O)C5(C#N)CC5)CC4C)c3n2)ccn1,pIC50,8.74,JAK3
5951,COC(=O)c1ncc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1C,pIC50,8.22,JAK1
5959,Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2cc(Cl)ccc2Cl)n1,pKi,7.13,JAK3
5961,Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2ccccc2Br)n1,pKi,7.74,JAK1
5964,Cc1cc(-c2ccccc2N(C)S(C)(=O)=O)n2nc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)ncc12,pIC50,8.44,JAK2
5969,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1,pIC50,9.0,JAK2
5983,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCN(C)CC3)n2)n[nH]1,pIC50,7.82,JAK3
5985,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCN(S(C)(=O)=O)CC3)n2)n[nH]1,pIC50,7.7,JAK3
5998,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCS(=O)(=O)CC3)n2)n[nH]1,pIC50,8.4,JAK3
5999,Cc1cc(Nc2nc(OC(C)c3ncc(F)cc3F)c(F)c(N3CCOCC3)n2)n[nH]1,pIC50,8.4,JAK2
6002,Cc1cc(Nc2nc(OC(C)c3ccc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,pIC50,7.06,JAK3
6006,Cc1cc(Nc2nc(Cl)cc(NCc3ccccc3)n2)n[nH]1,pKi,7.0,JAK3
6012,Cc1cc(-n2cnc3c(N4CCOCC4)nc(NC(C)c4ccc(F)cn4)nc32)n[nH]1,pIC50,6.11,JAK2
6014,COc1nc(NC(C)c2ccc(F)cn2)nc2c1ncn2-c1cc(C)[nH]n1,pIC50,7.02,JAK2
6021,Cc1cc(N(C)C2CCN(c3ncnc4[nH]ccc34)C2)ncc1[N+](=O)[O-],pIC50,9.26,JAK2
6032,Cc1cc(Nc2ncc(Cl)c(NC3CCC4(CC3)CCN(C(=O)CC#N)CC4)n2)nn1C,pIC50,8.3,JAK1
6036,Cc1cc(CN2CCC(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C(C#N)C2)no1,pIC50,8.15,JAK1
6038,Cc1cc(CN2CCC(C#N)C(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)no1,pIC50,8.4,JAK1
6045,Cc1cc(NC(=O)c2cnn3ccc(Nc4cccc(C(F)(F)F)c4)nc23)on1,pKi,7.44,JAK1
6048,Cc1cc(NC(=O)N2CCC(C)C(N(C)c3ncnc4[nH]ccc34)C2)sn1,pIC50,6.29,JAK2
6049,Cc1cc(NC(=O)N2CCC(C)C(N(C)c3ncnc4[nH]ccc34)C2)sn1,pIC50,7.59,JAK1
6056,Cc1cc(NC(=O)N2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)sn1,pIC50,6.05,JAK3
6059,COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(Cl)c5o4)cc3)c3c(N)ncnc32)CC1,pKi,7.2,JAK3
6065,Cc1ccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c(C)c1,pIC50,6.48,JAK2
6072,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,pKi,6.5,JAK3
6099,Cc1ccc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CC3CC3)C2)n1,pKi,10.7,JAK1
6101,Cc1ccc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CC3CC3)C2)n1,pKi,10.7,JAK3
6106,Cc1ccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(S(C)(=O)=O)cc4)n3)C2)cc1,pIC50,6.76,JAK2
6114,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4ccc(C)cc4)c23)c1,pIC50,8.27,JAK1
6116,Cc1ccc(-c2cc3c(NC4C5CC6CC4CC(O)(C6)C5)c(C(N)=O)cnn3c2)cc1,pIC50,8.21,JAK1
6124,Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCNCC6)cc5)nc34)cn2)cc1,pIC50,7.08,JAK3
6128,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,pIC50,6.36,JAK1
6135,Cc1ccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)cc1Cl,pIC50,7.68,JAK1
6141,Cc1ccc(NC(=O)CCC(F)(F)F)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1,pIC50,7.59,JAK2
6152,Cc1ccc(NC(=O)c2cccc(Br)c2)cc1N1CCc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C1=O,pIC50,7.72,JAK2
6163,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(S(=O)(=O)NC4CC4)cc3)ncc2C1,pIC50,7.8,JAK2
6165,CNC(=O)c1ccc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,pIC50,8.4,JAK2
6172,Cc1ccc(Cl)cc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,pIC50,7.96,JAK1
6174,Cc1ccc(F)cc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,pIC50,7.89,JAK1
6175,COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1cc(C(=O)Nc2cccc(C(F)(F)F)c2F)ccc1C,pIC50,6.48,JAK1
6179,CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,pKi,6.5,JAK3
6181,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,pIC50,7.7,JAK2
6201,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)ccc2n1,pIC50,7.8,JAK1
6203,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4C)ccc3C)ccc2n1,pIC50,6.97,JAK1
6205,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,pIC50,7.8,JAK1
6215,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,pIC50,6.2,JAK1
6217,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(Nc3ccccc3)ncc2c1,pIC50,7.34,JAK1
6222,Cc1cc(NC(=O)c2cnn3ccc(N)nc23)n(-c2cc(Cl)ccc2C)n1,pKi,7.8,JAK3
6229,Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2cc(Cl)ccc2C)n1,pKi,7.0,TYK2
6231,Cc1ccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)cn1,pIC50,8.1,JAK2
6232,Cc1ccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)cn1,pIC50,9.4,JAK1
6236,Cc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3c2)cn1,pIC50,6.93,TYK2
6237,Cc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3c2)cn1,pIC50,6.35,JAK3
6240,Cc1ccc(N2CCN(S(=O)(=O)CC3CCC(N(C)c4ncnc5[nH]ccc45)CC3)CC2)nc1,pIC50,7.78,JAK3
6242,Cc1ccc(N2CCN(S(=O)(=O)CC3CCC(N(C)c4ncnc5[nH]ccc45)CC3)CC2)nc1C,pIC50,8.19,JAK1
6245,Cc1ccc(CC2CCN(S(=O)(=O)CC3CCC(N(C)c4ncnc5[nH]ccc45)CC3)CC2)nn1,pIC50,7.64,JAK1
6249,Cc1ccc(CN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C(=O)CC#N)o1,pIC50,6.24,TYK2
6253,Cc1ccc(CNC(=O)C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,pIC50,6.6,TYK2
6264,Cc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,pIC50,6.55,JAK3
6265,Cc1ccc(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)s1,pKi,6.1,JAK2
6273,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,pKi,6.3,JAK3
6289,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,pKi,6.0,JAK3
6297,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cccc(C)c4)c23)c1,pIC50,9.77,JAK1
6298,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cccc(C)c4)c23)c1,pIC50,9.77,JAK3
6302,Cc1cccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)c1F,pIC50,6.53,JAK2
6303,Cc1cccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)c1F,pIC50,8.0,JAK1
6313,Cc1cccc(C)c1NS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,9.0,JAK1
6315,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)cc3)nc21,pKi,6.77,JAK3
6317,Cc1cccc(C)c1-c1cc2c(NC3C4CC5CC3CC(O)(C5)C4)c(C(N)=O)cnn2c1,pIC50,6.28,JAK1
6320,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,pIC50,6.82,JAK3
6321,Cc1cccc(CC2CCCN2S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)n1,pIC50,7.61,JAK2
6331,Cc1ccccc1-c1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1,pKi,6.0,JAK2
6334,Cc1nc(-c2ccccc2C)c(NC(=O)c2cnn3ccc(N)nc23)s1,pKi,7.91,JAK1
6335,Cc1nc(-c2ccccc2C)c(NC(=O)c2cnn3ccc(N)nc23)s1,pKi,7.36,TYK2
6336,Cc1nc(-c2ccccc2C)c(NC(=O)c2cnn3ccc(N)nc23)s1,pKi,7.91,JAK3
6339,Cc1ccccc1-c1nnn2cnc3[nH]ccc3c12,pIC50,6.89,TYK2
6349,Cc1ccccc1-n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,pIC50,7.52,JAK2
6351,Cc1ccccc1-n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,pIC50,7.52,TYK2
6357,Cc1ccncc1N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,pIC50,8.15,JAK1
6359,Cc1ccncc1-c1cc2c(NC3CCC(C)(N)C3(C)C)c(C(N)=O)cnn2c1,pIC50,8.21,JAK3
6361,Cc1cnc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cn1,pIC50,8.21,JAK1
6367,Cc1cnc(Nc2cnn(C)c2)nc1NC1CCC2(CC1)CCN(C(=O)CC#N)CC2,pIC50,8.22,JAK1
6369,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2C)c1,pIC50,7.51,JAK3
6373,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,pIC50,8.22,JAK2
6376,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,pIC50,8.52,JAK1
6381,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,pIC50,7.64,JAK3
6383,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2cc(C#N)ccc2o1,pIC50,8.0,JAK1
6392,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2ccccc2o1,pIC50,6.74,JAK3
6406,Cc1cnc2nc1-c1cccc(c1)COCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,pIC50,8.15,JAK2
6409,Cc1cnc2nc1-c1cccc(c1)COCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,pIC50,7.05,JAK3
6411,Cc1cnc2nc1-c1ccnc(c1)OCCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,pIC50,7.85,JAK2
6412,Cc1cnc2nc1-c1ccnc(c1)OCCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,pIC50,6.41,JAK1
6419,COc1ccc(Cl)cc1-c1nc(C)sc1NC(=O)c1cnn2cccnc12,pKi,8.68,TYK2
6425,[C-]#[N+]c1cccc(Cl)c1-c1nc2ccnc(Nc3cc(CO)nc(C)n3)c2s1,pKi,9.3,TYK2
6426,Cc1nc(-c2ccc(Nc3nn(C(CC#N)C4CC4)cc3C(N)=O)cc2)no1,pIC50,6.56,JAK2
6430,Cc1noc(N2CC3CC(N(C)c4ncnc5[nH]ccc45)CC3C2)n1,pIC50,7.6,JAK2
6431,Cc1noc(N2CC3CC(N(C)c4ncnc5[nH]ccc45)CC3C2)n1,pIC50,6.89,JAK1
6438,Cc1nsc(N2CC3CC(N(C)c4ncnc5[nH]ccc45)CC3C2)n1,pIC50,6.75,JAK2
6446,COC(=O)NC1CCC(n2c(C)nc3cnc4[nH]ccc4c32)CC1,pKi,7.92,JAK2
6452,Cc1nc2cnc3[nH]ccc3c2n1C1CCC(O)CC1,pKi,7.74,JAK2
6453,Cc1nc2cnc3[nH]ccc3c2n1C1CCC(O)CC1,pKi,8.24,JAK1
6454,Cc1nc2cnc3[nH]ccc3c2n1C1CCCC(O)C1,pKi,8.21,JAK2
6457,Cc1nc2cnc3[nH]ccc3c2n1C1CCCC(O)C1,pKi,7.66,JAK3
6460,Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,pKi,8.89,JAK1
6462,Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1O,pKi,7.05,JAK1
6477,Cc1nc2cnc3[nH]ccc3c2n1C1CCOCC1,pKi,7.18,JAK2
6479,Cc1ncc(CN2CCC(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C(C#N)C2)s1,pIC50,6.98,JAK2
6482,Cc1ncc(CN2CCC(C#N)C(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)s1,pIC50,9.0,JAK1
6489,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cnc(C)s4)c23)c1,pIC50,7.99,JAK3
6492,Cc1nnc(C2CCCN(S(=O)(=O)CC3CCC(N(C)c4ncnc5[nH]ccc45)CC3)C2)o1,pIC50,8.01,JAK3
6515,Cn1ncc2c(-c3cccn4nc(Nc5ccc6c(c5)CCNCC6)nc34)cccc21,pIC50,7.78,JAK2
6540,CN(c1nc(Nc2cnn(C)c2)ncc1Cl)C1CC2CN(C(=O)CC#N)CC2C1,pIC50,7.39,JAK2
6547,CN(c1nc(Nc2cnn(C)c2)ncc1Cl)C1CCC2(CC1)CCN(C(=O)CC#N)CC2,pIC50,7.72,JAK1
6548,CN(c1nc(Nc2cnn(C)c2)ncc1Cl)C1COC2C(O)COC21,pIC50,6.16,JAK2
6550,C=CC(=O)Nc1cccc(CN(C)c2nc(Nc3cnn(C)c3)ncc2Cl)c1,pIC50,9.15,JAK1
6559,Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC(F)(F)F)CC4C3)n2)cn1,pIC50,8.7,JAK1
6569,Cn1cc(Nc2ncc(Cl)c(NC3CCC4(CC3)CCN(C(=O)CC#N)C4)n2)cn1,pIC50,9.1,JAK1
6570,Cn1cc(Nc2ncc(Cl)c(NC3CCC4(CC3)CCN(C(=O)CC#N)C4)n2)cn1,pIC50,9.0,TYK2
6579,Cn1cc(Nc2ncc(Cl)c(NC3CCC4(CC3)CCN(c3ccc(C#N)cn3)CC4)n2)cn1,pIC50,8.4,JAK1
6584,Cn1cc(Nc2ncc(Cl)c(NC3COC4C(NS(C)(=O)=O)COC34)n2)cn1,pIC50,7.29,JAK2
6586,Cn1cc(Nc2ncc(Cl)c(NC3COC4C(OCCO)COC34)n2)cn1,pIC50,7.17,JAK2
